Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,Close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
02-Jun-2025,EQ,"92.00","92.40","89.75","92.29","89.90","89.95","90.49","149.66","68.57",1270890,"11,49,97,386.44",14478
30-May-2025,EQ,"92.45","93.17","88.70","92.45","91.92","92.29","91.84","149.66","68.57",793623,"7,28,84,306.49",10692
29-May-2025,EQ,"93.54","93.89","92.08","93.07","92.49","92.45","92.66","149.66","68.57",611501,"5,66,59,266.92",6788
28-May-2025,EQ,"92.83","94.25","92.36","92.38","93.20","93.07","93.24","149.66","68.57",793508,"7,39,87,913.20",8428
27-May-2025,EQ,"92.83","93.40","91.59","92.33","92.37","92.38","92.32","149.66","68.57",920890,"8,50,19,123.64",10715
26-May-2025,EQ,"91.00","93.20","90.36","90.56","92.30","92.33","91.89","149.66","68.57",966823,"8,88,40,806.40",12276
23-May-2025,EQ,"90.00","91.44","88.88","89.85","90.40","90.56","90.52","149.66","68.57",906867,"8,20,91,154.37",10473
22-May-2025,EQ,"90.00","90.58","88.85","89.87","89.80","89.85","89.74","149.66","68.57",629458,"5,64,85,352.86",8712
21-May-2025,EQ,"89.10","90.91","87.51","88.70","89.90","89.87","89.30","149.66","68.57",914040,"8,16,25,262.87",14764
20-May-2025,EQ,"90.96","92.30","88.10","90.19","88.70","88.70","90.48","149.66","68.57",1692735,"15,31,54,674.24",18902
19-May-2025,EQ,"88.90","91.00","87.21","87.67","90.90","90.19","89.17","149.66","68.57",1613515,"14,38,70,903.42",16863
16-May-2025,EQ,"87.00","89.40","86.70","86.58","87.80","87.67","88.01","149.66","68.57",1645671,"14,48,40,301.52",18524
15-May-2025,EQ,"87.00","88.14","86.15","86.80","86.70","86.58","87.07","149.66","68.57",936841,"8,15,73,747.61",15031
14-May-2025,EQ,"86.99","87.19","86.30","86.54","86.95","86.80","86.80","149.66","68.57",644174,"5,59,15,864.25",9047
13-May-2025,EQ,"84.27","87.30","84.15","84.16","86.52","86.54","86.09","149.66","68.57",1150026,"9,90,07,946.40",14226
12-May-2025,EQ,"84.51","85.00","83.76","82.96","84.15","84.16","84.22","149.66","68.57",958572,"8,07,31,668.51",11531
09-May-2025,EQ,"74.06","83.80","74.06","81.16","83.32","82.96","81.04","149.66","68.57",1552300,"12,58,01,993.89",16066
08-May-2025,EQ,"81.63","82.50","80.40","81.01","80.40","81.16","81.53","149.66","68.57",817307,"6,66,33,162.64",9864
07-May-2025,EQ,"79.50","81.52","79.50","81.21","81.50","81.01","80.91","149.66","68.57",673482,"5,44,92,596.47",9362
06-May-2025,EQ,"81.28","82.50","80.40","81.26","81.15","81.21","81.05","149.66","68.57",1017093,"8,24,39,925.65",9957
05-May-2025,EQ,"80.60","81.50","80.19","80.52","81.30","81.26","81.02","149.66","68.57",429280,"3,47,81,031.28",6546
02-May-2025,EQ,"80.26","81.57","79.63","80.10","80.50","80.52","80.52","149.66","68.57",760168,"6,12,07,594.98",9214
30-Apr-2025,EQ,"82.50","82.96","79.85","82.17","80.10","80.10","81.27","149.66","68.57",743657,"6,04,37,870.21",10191
29-Apr-2025,EQ,"83.14","84.94","81.91","83.01","82.25","82.17","83.00","149.66","68.57",1023158,"8,49,24,974.34",9626
28-Apr-2025,EQ,"83.40","83.64","81.57","83.36","82.84","83.01","82.80","149.66","68.57",897040,"7,42,73,438.78",11329
25-Apr-2025,EQ,"84.00","85.20","80.27","84.36","83.41","83.36","82.55","149.66","68.57",2329306,"19,22,90,107.73",20042
24-Apr-2025,EQ,"85.30","88.40","84.00","85.30","84.06","84.36","85.78","149.66","68.57",1984562,"17,02,37,734.12",18741
23-Apr-2025,EQ,"84.20","86.25","81.63","83.50","85.60","85.30","83.41","149.66","68.57",4218094,"35,18,21,010.64",23423
22-Apr-2025,EQ,"78.99","84.00","77.81","78.69","83.55","83.50","82.52","149.66","68.57",3371230,"27,81,97,271.15",27120
21-Apr-2025,EQ,"78.00","78.99","77.20","77.37","78.50","78.69","78.43","149.66","68.57",782022,"6,13,31,345.42",9920
17-Apr-2025,EQ,"77.44","77.75","75.56","76.83","77.41","77.37","77.11","149.66","68.57",597507,"4,60,74,605.90",7657
16-Apr-2025,EQ,"76.10","77.39","76.10","75.60","77.00","76.83","76.86","149.66","68.57",638858,"4,91,05,496.32",11314
15-Apr-2025,EQ,"74.05","76.04","73.80","72.16","75.90","75.60","75.24","149.66","68.57",841026,"6,32,76,237.45",11554
11-Apr-2025,EQ,"72.60","73.89","72.00","71.75","72.20","72.16","72.72","149.66","68.57",938069,"6,82,14,936.74",11726
09-Apr-2025,EQ,"72.05","72.39","70.93","72.28","72.39","71.75","71.42","149.66","68.57",1164548,"8,31,71,126.83",11966
08-Apr-2025,EQ,"72.26","73.90","72.11","71.75","72.46","72.28","72.56","149.66","68.57",1233114,"8,94,73,904.20",12190
07-Apr-2025,EQ,"70.00","72.10","69.70","74.97","71.99","71.75","71.33","149.66","68.57",2097730,"14,96,39,983.06",28737
